trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,block_name
4635050,AT1,1937,Seminary Plaza,,0,128456105,shp-1-02,0,0,
4636050,AT1,1937,Seminary Plaza,,0,128453505,shp-1-02,0,0,
4637050,AT1,1937,Seminary Plaza,,0,128455905,shp-1-02,0,0,
4638050,AT1,1937,Seminary Plaza,,0,128888505,shp-1-02,0,0,
4639050,AT1,1937,Seminary Plaza,,0,128453405,shp-1-02,0,0,
4438050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128452905,shp-1-54,0,0,
4439050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128453105,shp-1-54,0,0,
4440050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128453305,shp-1-54,0,0,
4441050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128456205,shp-1-54,0,0,
4442050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128452905,shp-1-54,0,0,
4443050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128453105,shp-1-54,0,0,
4444050,AT1,1937,Van Dorn Metro,,1,128452705,shp-1-57,0,0,
4445050,AT1,1937,Van Dorn Metro,,1,128452805,shp-1-57,0,0,
4446050,AT1,1937,Van Dorn Metro,,1,128453005,shp-1-57,0,0,
4447050,AT1,1937,Van Dorn Metro,,1,128453205,shp-1-57,0,0,
4448050,AT1,1937,Van Dorn Metro,,1,128453405,shp-1-57,0,0,
4449050,AT1,1937,Van Dorn Metro,,1,128452805,shp-1-57,0,0,
4450050,AT1,1937,Van Dorn Metro,,1,128453005,shp-1-57,0,0,
4451050,AT1,1937,Van Dorn Metro,,1,128453205,shp-1-57,0,0,
4452050,AT1,1937,Van Dorn Metro,,1,128453405,shp-1-57,0,0,
4453050,AT1,1937,Van Dorn Metro,,1,128452805,shp-1-57,0,0,
4454050,AT1,1937,Van Dorn Metro,,1,128453005,shp-1-57,0,0,
4455050,AT1,1937,Van Dorn Metro,,1,128453205,shp-1-57,0,0,
4456050,AT1,1937,Van Dorn Metro,,1,128456005,shp-1-57,0,0,
4457050,AT1,1937,Van Dorn Metro,,1,128456105,shp-1-57,0,0,
4458050,AT1,1937,Van Dorn Metro,,1,128453505,shp-1-57,0,0,
4459050,AT1,1937,Van Dorn Metro,,1,128455905,shp-1-57,0,0,
4460050,AT1,1937,Van Dorn Metro,,1,128888505,shp-1-57,0,0,
4461050,AT1,1937,Van Dorn Metro,,1,128453405,shp-1-57,0,0,
4462050,AT1,1937,Van Dorn Metro,,1,128452805,shp-1-57,0,0,
4464050,AT1,1937,Van Dorn Metro,,1,128456305,shp-1-57,0,0,
4465050,AT1,1937,Van Dorn Metro,,1,128453205,shp-1-57,0,0,
4466050,AT1,1937,Van Dorn Metro,,1,128453405,shp-1-57,0,0,
4467050,AT1,1937,Van Dorn Metro,,1,128456305,shp-1-57,0,0,
4468050,AT1,1937,Van Dorn Metro,,1,128453405,shp-1-57,0,0,
4617050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128456205,shp-1-54,0,0,
4618050,AT1,1937,Van Dorn Metro,,1,128453305,shp-1-57,0,0,
4619050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128453005,shp-1-54,0,0,
4620050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128453205,shp-1-54,0,0,
4621050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128453405,shp-1-54,0,0,
4622050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128452805,shp-1-54,0,0,
4623050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128453005,shp-1-54,0,0,
4624050,AT1,1937,Van Dorn Metro (Skips Landmark Mall),,1,128453205,shp-1-54,0,0,
4625050,AT1,1937,Van Dorn Metro,,1,128453405,shp-1-57,0,0,
4640050,AT1,1937,Van Dorn Metro,,1,128453405,shp-1-57,0,0,
4641050,AT1,1937,Van Dorn Metro,,1,128452805,shp-1-57,0,0,
4642050,AT1,1937,Van Dorn Metro,,1,128453005,shp-1-57,0,0,
4643050,AT1,1937,Van Dorn Metro,,1,128453205,shp-1-57,0,0,
4644050,AT1,1937,Van Dorn Metro,,1,128456005,shp-1-57,0,0,
4645050,AT1,1937,Van Dorn Metro,,1,128456105,shp-1-57,0,0,
4646050,AT1,1937,Van Dorn Metro,,1,128453505,shp-1-57,0,0,
4647050,AT1,1937,Van Dorn Metro,,1,128455905,shp-1-57,0,0,
4346050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4347050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4348050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4349050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4350050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4351050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4352050,AT10,1937,Potomac Yard Center,,0,128997605,shp-10-01,0,0,
4353050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4354050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4355050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4356050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4357050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4358050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4359050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4360050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4361050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4362050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4363050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4364050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4365050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4366050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4367050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4368050,AT10,1937,Potomac Yard Center,,0,184618305,shp-10-01,0,0,
4369050,AT10,1937,Potomac Yard Center,,0,184836505,shp-10-01,0,0,
4370050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4371050,AT10,1937,Potomac Yard Center,,0,128889105,shp-10-01,0,0,
4372050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4373050,AT10,1937,Potomac Yard Center,,0,128889105,shp-10-01,0,0,
4374050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4375050,AT10,1937,Potomac Yard Center,,0,184618205,shp-10-01,0,0,
4376050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4377050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4378050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4379050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4380050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4381050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4382050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4383050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4384050,AT10,1937,King St Metro,,1,128997605,shp-10-51,0,0,
4385050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4386050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4387050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4388050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4389050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4390050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4391050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4392050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4393050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4394050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4395050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4396050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4397050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4398050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4399050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4400050,AT10,1937,King St Metro,,1,184618305,shp-10-51,0,0,
4401050,AT10,1937,King St Metro,,1,184836505,shp-10-51,0,0,
4402050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4403050,AT10,1937,King St Metro,,1,128889105,shp-10-51,0,0,
4404050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4405050,AT10,1937,King St Metro,,1,128889105,shp-10-51,0,0,
4406050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
4407050,AT10,1937,King St Metro,,1,184618205,shp-10-51,0,0,
3674050,AT2,1937,Braddock Metro,,0,128561705,shp-2-01,0,0,
3675050,AT2,1937,Braddock Metro,,0,128562105,shp-2-01,0,0,
3676050,AT2,1937,Braddock Metro,,0,128561805,shp-2-01,0,0,
3677050,AT2,1937,Braddock Metro,,0,128562305,shp-2-01,0,0,
3678050,AT2,1937,Braddock Metro,,0,128562205,shp-2-01,0,0,
3679050,AT2,1937,Braddock Metro,,0,128456205,shp-2-01,0,0,
3680050,AT2,1937,Braddock Metro,,0,128562005,shp-2-01,0,0,
3681050,AT2,1937,Braddock Metro,,0,128562105,shp-2-01,0,0,
3682050,AT2,1937,Braddock Metro,,0,128562205,shp-2-01,0,0,
3683050,AT2,1937,Braddock Metro,,0,128562005,shp-2-01,0,0,
3684050,AT2,1937,Braddock Metro,,0,128561705,shp-2-01,0,0,
3685050,AT2,1937,Braddock Metro,,0,128562105,shp-2-01,0,0,
3686050,AT2,1937,Braddock Metro,,0,128561605,shp-2-01,0,0,
3687050,AT2,1937,Braddock Metro,,0,128562205,shp-2-01,0,0,
3688050,AT2,1937,Braddock Metro,,0,128562005,shp-2-01,0,0,
3689050,AT2,1937,Braddock Metro,,0,128888905,shp-2-01,0,0,
3690050,AT2,1937,Braddock Metro,,0,128561705,shp-2-01,0,0,
3691050,AT2,1937,Braddock Metro,,0,128562105,shp-2-01,0,0,
3692050,AT2,1937,Braddock Metro,,0,128562205,shp-2-01,0,0,
3693050,AT2,1937,Braddock Metro,,0,128564805,shp-2-01,0,0,
3694050,AT2,1937,Braddock Metro,,0,128561905,shp-2-01,0,0,
3695050,AT2,1937,Braddock Metro,,0,128562405,shp-2-01,0,0,
3696050,AT2,1937,Braddock Metro,,0,128562205,shp-2-01,0,0,
3697050,AT2,1937,Braddock Metro,,0,128561905,shp-2-01,0,0,
3736050,AT2,1937,Braddock Metro,,0,128561605,shp-2-01,0,0,
3737050,AT2,1937,Braddock Metro,,0,128562005,shp-2-01,0,0,
3738050,AT2,1937,Braddock Metro,,0,128889105,shp-2-01,0,0,
3739050,AT2,1937,Braddock Metro,,0,128561605,shp-2-01,0,0,
3740050,AT2,1937,Braddock Metro,,0,128779805,shp-2-01,0,0,
3741050,AT2,1937,Braddock Metro,,0,128561705,shp-2-01,0,0,
3742050,AT2,1937,King St Metro,,0,128453405,shp-2-04,0,0,
3743050,AT2,1937,Braddock Metro,,0,128561605,shp-2-01,0,0,
3744050,AT2,1937,Braddock Metro,,0,128561605,shp-2-01,0,0,
3745050,AT2,1937,Braddock Metro,,0,128561905,shp-2-01,0,0,
3746050,AT2,1937,Braddock Metro,,0,128562205,shp-2-01,0,0,
3749050,AT2,1937,King St Metro,,0,184836105,shp-2-03,0,0,
3799050,AT2,1937,Lincolnia,,1,128561705,shp-2-51,0,0,
3800050,AT2,1937,Lincolnia,,1,128561805,shp-2-51,0,0,
3801050,AT2,1937,Lincolnia,,1,128561605,shp-2-51,0,0,
3802050,AT2,1937,Lincolnia,,1,128562205,shp-2-51,0,0,
3803050,AT2,1937,Lincolnia,,1,128562005,shp-2-51,0,0,
3804050,AT2,1937,Lincolnia,,1,128561705,shp-2-51,0,0,
3805050,AT2,1937,Lincolnia,,1,128562105,shp-2-51,0,0,
3806050,AT2,1937,Lincolnia,,1,128562305,shp-2-51,0,0,
3807050,AT2,1937,Lincolnia,,1,128561605,shp-2-51,0,0,
3808050,AT2,1937,Lincolnia,,1,128562205,shp-2-51,0,0,
3809050,AT2,1937,Lincolnia,,1,128562005,shp-2-51,0,0,
3810050,AT2,1937,Lincolnia,,1,128561705,shp-2-51,0,0,
3811050,AT2,1937,Lincolnia,,1,128562105,shp-2-51,0,0,
3812050,AT2,1937,Lincolnia,,1,128561605,shp-2-51,0,0,
3813050,AT2,1937,Lincolnia,,1,128562205,shp-2-51,0,0,
3814050,AT2,1937,Lincolnia,,1,128562005,shp-2-51,0,0,
3815050,AT2,1937,Lincolnia,,1,128561705,shp-2-51,0,0,
3816050,AT2,1937,Lincolnia,,1,128562105,shp-2-51,0,0,
3817050,AT2,1937,Lincolnia,,1,128561605,shp-2-51,0,0,
3818050,AT2,1937,Lincolnia,,1,128562205,shp-2-51,0,0,
3819050,AT2,1937,Lincolnia,,1,128562005,shp-2-51,0,0,
3820050,AT2,1937,Lincolnia,,1,128564805,shp-2-51,0,0,
3821050,AT2,1937,Lincolnia,,1,128561905,shp-2-51,0,0,
3822050,AT2,1937,Lincolnia,,1,128561705,shp-2-51,0,0,
3823050,AT2,1937,Lincolnia,,1,128889105,shp-2-51,0,0,
3824050,AT2,1937,Lincolnia,,1,128456305,shp-2-51,0,0,
3825050,AT2,1937,Lincolnia,,1,128562405,shp-2-51,0,0,
3826050,AT2,1937,Lincolnia,,1,128561605,shp-2-51,0,0,
3827050,AT2,1937,Lincolnia,,1,128562205,shp-2-51,0,0,
3828050,AT2,1937,Lincolnia,,1,128564805,shp-2-51,0,0,
3829050,AT2,1937,Lincolnia,,1,128561905,shp-2-51,0,0,
3830050,AT2,1937,Lincolnia,,1,128888405,shp-2-51,0,0,
3831050,AT2,1937,Lincolnia,,1,128562205,shp-2-51,0,0,
3832050,AT2,1937,Lincolnia,,1,128561905,shp-2-51,0,0,
4854050,AT2X,1937,King St Metro Express,,0,184836005,shp-2X-01,0,0,
4855050,AT2X,1937,King St Metro Express,,0,184836105,shp-2X-01,0,0,
4856050,AT2X,1937,King St Metro Express,,0,184836205,shp-2X-01,0,0,
4857050,AT2X,1937,King St Metro Express,,0,184836005,shp-2X-01,0,0,
4858050,AT2X,1937,King St Metro Express,,0,184836105,shp-2X-01,0,0,
4859050,AT2X,1937,King St Metro Express,,0,184836305,shp-2X-01,0,0,
4860050,AT2X,1937,King St Metro Express,,0,184836205,shp-2X-01,0,0,
4861050,AT2X,1937,King St Metro Express,,0,184836005,shp-2X-01,0,0,
4862050,AT2X,1937,King St Metro Express,,0,184836105,shp-2X-01,0,0,
4863050,AT2X,1937,King St Metro Express,,0,184836305,shp-2X-01,0,0,
4864050,AT2X,1937,King St Metro Express,,0,184836505,shp-2X-02,0,0,
4865050,AT2X,1937,King St Metro Express,,0,184836605,shp-2X-02,0,0,
4866050,AT2X,1937,King St Metro Express,,0,184836405,shp-2X-02,0,0,
4867050,AT2X,1937,King St Metro Express,,0,184836505,shp-2X-02,0,0,
4868050,AT2X,1937,King St Metro Express,,0,184836705,shp-2X-02,0,0,
4869050,AT2X,1937,King St Metro Express,,0,184836605,shp-2X-02,0,0,
4870050,AT2X,1937,King St Metro Express,,0,184836405,shp-2X-02,0,0,
4871050,AT2X,1937,King St Metro Express,,0,184836505,shp-2X-02,0,0,
4872050,AT2X,1937,King St Metro Express,,0,184836705,shp-2X-02,0,0,
4873050,AT2X,1937,King St Metro Express,,0,184836605,shp-2X-02,0,0,
4874050,AT2X,1937,King St Metro Express,,0,184836405,shp-2X-02,0,0,
4875050,AT2X,1937,King St Metro Express,,0,184836505,shp-2X-02,0,0,
4876050,AT2X,1937,King St Metro Express,,0,184836705,shp-2X-02,0,0,
4877050,AT2X,1937,Mark Center Express,,1,184836005,shp-2X-51,0,0,
4878050,AT2X,1937,Mark Center Express,,1,184836105,shp-2X-51,0,0,
4879050,AT2X,1937,Mark Center Express,,1,184836205,shp-2X-51,0,0,
4880050,AT2X,1937,Mark Center Express,,1,184836005,shp-2X-51,0,0,
4881050,AT2X,1937,Mark Center Express,,1,184836105,shp-2X-51,0,0,
4882050,AT2X,1937,Mark Center Express,,1,184836305,shp-2X-51,0,0,
4883050,AT2X,1937,Mark Center Express,,1,184836205,shp-2X-51,0,0,
4884050,AT2X,1937,Mark Center Express,,1,184836005,shp-2X-51,0,0,
4885050,AT2X,1937,Mark Center Express,,1,184836105,shp-2X-51,0,0,
4886050,AT2X,1937,Mark Center Express,,1,184836305,shp-2X-51,0,0,
4887050,AT2X,1937,Mark Center Express,,1,184836205,shp-2X-51,0,0,
4888050,AT2X,1937,Mark Center Express,,1,184836005,shp-2X-51,0,0,
4889050,AT2X,1937,Mark Center Express,,1,184836105,shp-2X-51,0,0,
4890050,AT2X,1937,Mark Center Express,,1,184836405,shp-2X-51,0,0,
4891050,AT2X,1937,Mark Center Express,,1,184836505,shp-2X-51,0,0,
4892050,AT2X,1937,Mark Center Express,,1,184836605,shp-2X-51,0,0,
4893050,AT2X,1937,Mark Center Express,,1,184836405,shp-2X-51,0,0,
4894050,AT2X,1937,Mark Center Express,,1,184836505,shp-2X-51,0,0,
4895050,AT2X,1937,Mark Center Express,,1,184836705,shp-2X-51,0,0,
4896050,AT2X,1937,Mark Center Express,,1,184836605,shp-2X-51,0,0,
4897050,AT2X,1937,Mark Center Express,,1,184836405,shp-2X-51,0,0,
4898050,AT2X,1937,Mark Center Express,,1,184836505,shp-2X-51,0,0,
4899050,AT2X,1937,Mark Center Express,,1,184836705,shp-2X-51,0,0,
3609050,AT3,1937,Pentagon M via Parkfairfax,,0,128780005,shp-3-12,0,0,
3610050,AT3,1937,Pentagon Metro via Parkfairfax,,0,128670605,shp-3-09,0,0,
3611050,AT3,1937,Pentagon M via Parkfairfax,,0,128670705,shp-3-12,0,0,
3612050,AT3,1937,Pentagon M via Parkfairfax,,0,128670805,shp-3-12,0,0,
3613050,AT3,1937,Pentagon M via Parkfairfax,,0,128670905,shp-3-12,0,0,
3614050,AT3,1937,Pentagon M via Parkfairfax,,0,128670505,shp-3-12,0,0,
3615050,AT3,1937,Pentagon M via Parkfairfax,,0,128670605,shp-3-12,0,0,
3616050,AT3,1937,Pentagon M via Parkfairfax,,0,128670705,shp-3-12,0,0,
3617050,AT3,1937,Pentagon M via Parkfairfax,,0,128670805,shp-3-12,0,0,
3618050,AT3,1937,Pentagon M via Parkfairfax,,0,128670905,shp-3-12,0,0,
3619050,AT3,1937,Pentagon M via Parkfairfax,,0,128670505,shp-3-12,0,0,
3620050,AT3,1937,Pentagon Metro via Parkfairfax,,0,128671005,shp-3-10,0,0,
3621050,AT3,1937,NB City Hall-Pentagon M LOCAL,,0,128779605,shp-3-11,0,0,
3622050,AT3,1937,Pentagon M via Parkfairfax,,0,128997205,shp-3-13,0,0,
3623050,AT3,1937,Pentagon M via Parkfairfax,,0,128671005,shp-3-13,0,0,
3624050,AT3,1937,Pentagon M via Parkfairfax,,0,128671105,shp-3-13,0,0,
3625050,AT3,1937,Pentagon M via Parkfairfax,,0,128779605,shp-3-13,0,0,
3626050,AT3,1937,Pentagon M via Parkfairfax,,0,128671205,shp-3-13,0,0,
3627050,AT3,1937,Pentagon M via Parkfairfax,,0,128997205,shp-3-13,0,0,
3628050,AT3,1937,Pentagon M via Parkfairfax,,0,128671005,shp-3-13,0,0,
3629050,AT3,1937,Pentagon M via Parkfairfax,,0,128671105,shp-3-13,0,0,
3630050,AT3,1937,Pentagon M via Parkfairfax,,0,128779605,shp-3-13,0,0,
3731050,AT3,1937,Pentagon M via Parkfairfax,,0,128997205,shp-3-13,0,0,
3732050,AT3,1937,Pentagon M via Parkfairfax,,0,128670605,shp-3-12,0,0,
3833050,AT3,1937,City Hall via Parkfairfax,,1,128780005,shp-3-57,0,0,
3834050,AT3,1937,Hunting Point via City Hall,,1,128670605,shp-3-59,0,0,
3835050,AT3,1937,Hunting Point via City Hall,,1,128670705,shp-3-59,0,0,
3836050,AT3,1937,Hunting Point via City Hall,,1,128670805,shp-3-59,0,0,
3837050,AT3,1937,Hunting Point via City Hall,,1,128670905,shp-3-59,0,0,
3838050,AT3,1937,Hunting Point via City Hall,,1,128670505,shp-3-59,0,0,
3839050,AT3,1937,Hunting Point via City Hall,,1,128670605,shp-3-59,0,0,
3840050,AT3,1937,Hunting Point via City Hall,,1,128670705,shp-3-59,0,0,
3841050,AT3,1937,City Hall via Parkfairfax,,1,128779605,shp-3-57,0,0,
3842050,AT3,1937,Hunting Point via City Hall,,1,128997205,shp-3-58,0,0,
3843050,AT3,1937,Hunting Point via City Hall,,1,128671005,shp-3-58,0,0,
3844050,AT3,1937,Hunting Point via City Hall,,1,128671105,shp-3-58,0,0,
3845050,AT3,1937,Hunting Point via City Hall,,1,128779605,shp-3-58,0,0,
3846050,AT3,1937,Hunting Point via City Hall,,1,128671205,shp-3-58,0,0,
3847050,AT3,1937,Hunting Point via City Hall,,1,128997205,shp-3-58,0,0,
3848050,AT3,1937,Hunting Point via City Hall,,1,128671005,shp-3-58,0,0,
3849050,AT3,1937,Hunting Point via City Hall,,1,128671105,shp-3-58,0,0,
3850050,AT3,1937,Hunting Point via City Hall,,1,128779605,shp-3-58,0,0,
3851050,AT3,1937,Hunting Point via City Hall,,1,128671205,shp-3-58,0,0,
3852050,AT3,1937,Hunting Point via City Hall,,1,128997205,shp-3-58,0,0,
3853050,AT3,1937,Hunting Point via City Hall,,1,128671005,shp-3-58,0,0,
3854050,AT3,1937,Hunting Point via City Hall,,1,128671105,shp-3-58,0,0,
3601050,AT3-4,1937,ParkFairfax - Old Town/City Hall,,0,128779605,shp-34-03,0,0,
3602050,AT3-4,1937,ParkFairfax - Old Town/City Hall,,0,128779605,shp-34-03,0,0,
3603050,AT3-4,1937,ParkFairfax - Old Town/City Hall,,0,128779605,shp-34-03,0,0,
3604050,AT3-4,1937,ParkFairfax - Old Town/City Hall,,0,128779605,shp-34-03,0,0,
3605050,AT3-4,1937,ParkFairfax - Old Town/City Hall,,0,128779605,shp-34-03,0,0,
3606050,AT3-4,1937,ParkFairfax - Old Town/City Hall,,0,128671005,shp-34-03,0,0,
3607050,AT3-4,1937,ParkFairfax - Old Town/City Hall,,0,128671005,shp-34-03,0,0,
3608050,AT3-4,1937,ParkFairfax - Old Town/City Hall,,0,128671005,shp-34-03,0,0,
3631050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779505,shp-4-10,0,0,
3632050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779705,shp-4-10,0,0,
3633050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779905,shp-4-10,0,0,
3634050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779605,shp-4-10,0,0,
3635050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779805,shp-4-01,0,0,
3636050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128780005,shp-4-10,0,0,
3637050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779505,shp-4-10,0,0,
3638050,AT4,1937,Pentagon via Parkfairfax,,0,128779805,shp-4-02,0,0,
3639050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779705,shp-4-10,0,0,
3640050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779905,shp-4-10,0,0,
3641050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779605,shp-4-10,0,0,
3642050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128780005,shp-4-10,0,0,
3643050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779505,shp-4-10,0,0,
3644050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128782705,shp-4-11,0,0,
3645050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128780205,shp-4-11,0,0,
3646050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128780105,shp-4-11,0,0,
3647050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128782705,shp-4-11,0,0,
3648050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779405,shp-4-11,0,0,
3649050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128780205,shp-4-11,0,0,
3650050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128782605,shp-4-11,0,0,
3651050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128780105,shp-4-11,0,0,
3652050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128782705,shp-4-11,0,0,
3733050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779405,shp-4-11,0,0,
3734050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128782605,shp-4-11,0,0,
3735050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128782605,shp-4-11,0,0,
4469050,AT4,1937,Pentagon Metro via Parkfairfax,,0,128779705,shp-4-10,0,0,
3855050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128779505,shp-4-54,0,0,
3856050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128779705,shp-4-54,0,0,
3857050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128779905,shp-4-54,0,0,
3858050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128779605,shp-4-54,0,0,
3859050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128780005,shp-4-54,0,0,
3860050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128779505,shp-4-54,0,0,
3861050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128779705,shp-4-54,0,0,
3862050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128779905,shp-4-56,0,0,
3863050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128780005,shp-4-56,0,0,
3864050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128780105,shp-4-55,0,0,
3865050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128782705,shp-4-55,0,0,
3866050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128779405,shp-4-55,0,0,
3867050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128780205,shp-4-55,0,0,
3868050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128782605,shp-4-55,0,0,
3869050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128780105,shp-4-55,0,0,
3870050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128782705,shp-4-55,0,0,
3871050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128779405,shp-4-55,0,0,
3872050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128780205,shp-4-55,0,0,
3873050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128782605,shp-4-55,0,0,
3874050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128780105,shp-4-55,0,0,
3875050,AT4,1937,City Hall via Parkfairfax/Cameron Mills Rd,,1,128782705,shp-4-55,0,0,
3698050,AT5,1937,Braddock Metro via N Washington St,,0,128888305,shp-5-08,0,0,
3699050,AT5,1937,Braddock Metro via N Washington St,,0,128888505,shp-5-09,0,0,
3700050,AT5,1937,Braddock Metro via N Washington St,,0,128888605,shp-5-08,0,0,
